trade_id,trader_id,symbol,buy_date,sell_date,buy_value,sell_value,quantity,pnl
5359,45,TSLA,2023-05-22,2023-05-24,40073.9,43327.2,27,3253.3
5360,45,META,2023-05-24,2023-05-29,28937.53,30848.72,42,1911.19
5361,45,AMZN,2023-05-24,2023-06-01,11493.29,11902.23,42,408.94
5362,45,NVDA,2023-05-24,2023-05-28,22624.67,24047.84,28,1423.17
5363,45,TSLA,2023-05-24,2023-05-30,22427.55,21965.91,28,-461.63
5364,45,MSFT,2023-05-28,2023-06-05,24158.15,23954.62,68,-203.52
5365,45,AMZN,2023-06-02,2023-06-06,29381.38,26144.97,58,-3236.41
5366,45,META,2023-06-05,2023-06-06,28839.18,26275.54,80,-2563.64
5367,45,MSFT,2023-06-05,2023-06-08,39473.49,37964.73,83,-1508.77
5368,45,AMZN,2023-06-10,2023-06-15,19684.49,20056.97,5,372.47
5369,45,INTC,2023-06-10,2023-06-13,17597.78,14912.39,50,-2685.4
5370,45,INTC,2023-06-13,2023-06-22,28840.61,32101.5,90,3260.89
5371,45,AAPL,2023-06-13,2023-06-22,12318.25,11025.04,72,-1293.21
5372,45,NFLX,2023-06-16,2023-06-26,37122.46,37226.03,17,103.57
5373,45,NVDA,2023-06-21,2023-06-22,9218.69,9048.18,47,-170.51
5374,45,AMD,2023-06-23,2023-06-27,29031.2,30740.57,68,1709.37
5375,45,NVDA,2023-06-27,2023-07-03,14711.47,15070.48,21,359.01
5376,45,TSLA,2023-06-30,2023-07-06,15265.29,14630.47,100,-634.82
5377,45,INTC,2023-07-04,2023-07-11,34187.26,34891.11,42,703.85
5378,45,NFLX,2023-07-04,2023-07-13,14227.99,13362.53,97,-865.46
5379,45,META,2023-07-07,2023-07-16,54545.46,53196.99,36,-1348.47
5380,45,AMZN,2023-07-10,2023-07-13,24522.26,28010.37,64,3488.11
5381,45,META,2023-07-11,2023-07-20,33338.45,35337.94,95,1999.49
5382,45,INTC,2023-07-13,2023-07-22,24809.12,24786.76,44,-22.37
5383,45,INTC,2023-07-18,2023-07-25,72793.66,68278.03,41,-4515.64
5384,45,NVDA,2023-07-20,2023-07-25,21193.03,21175.24,65,-17.79
5385,45,MSFT,2023-07-21,2023-07-26,36347.24,37926.71,16,1579.46
5386,45,NVDA,2023-07-25,2023-08-01,17286.18,17268.17,4,-18.01
5387,45,NVDA,2023-07-27,2023-07-28,23321.94,19673.2,6,-3648.74
5388,45,GOOGL,2023-07-27,2023-08-01,32758.46,36298.25,82,3539.79
5389,45,MSFT,2023-07-29,2023-08-08,28393.56,30677.51,30,2283.95
5390,45,MSFT,2023-08-03,2023-08-07,12268.96,11978.23,83,-290.74
5391,45,GOOGL,2023-08-04,2023-08-10,29978.57,26749.66,9,-3228.91
5392,45,NFLX,2023-08-06,2023-08-07,31771.94,32000.04,44,228.1
5393,45,TSLA,2023-08-08,2023-08-09,15697.66,16332.71,27,635.05
5394,45,MSFT,2023-08-12,2023-08-21,25601.74,25239.12,24,-362.62
5395,45,AMD,2023-08-17,2023-08-22,34511.09,37482.53,37,2971.43
5396,45,TSLA,2023-08-19,2023-08-28,31444.45,28622.61,50,-2821.84
5397,45,NFLX,2023-08-23,2023-09-02,26799.55,26548.42,92,-251.14
5398,45,GOOGL,2023-08-27,2023-08-30,27794.7,25798.16,89,-1996.54
5399,45,NFLX,2023-08-30,2023-09-06,28888.46,31271.11,82,2382.65
5400,45,NVDA,2023-09-02,2023-09-07,33724.45,31483.95,53,-2240.5
5401,45,AMD,2023-09-07,2023-09-08,21852.6,21131.52,47,-721.07
5402,45,GOOGL,2023-09-08,2023-09-11,24686.46,24642.54,37,-43.92
5403,45,NVDA,2023-09-10,2023-09-12,14895.25,15436.63,28,541.39
5404,45,NVDA,2023-09-14,2023-09-23,24171.09,24329.12,95,158.03
5405,45,GOOGL,2023-09-14,2023-09-18,15150.89,15463.39,17,312.5
5406,45,AAPL,2023-09-14,2023-09-24,15455.66,15507.25,83,51.58
5407,45,AAPL,2023-09-15,2023-09-20,12562.52,11151.37,12,-1411.15
5408,45,MSFT,2023-09-19,2023-09-26,25821.32,26896.23,2,1074.91
5409,45,META,2023-09-24,2023-10-03,13644.66,14184.44,54,539.78
5410,45,AMD,2023-09-25,2023-10-03,17374.38,18833.8,27,1459.42
5411,45,AMD,2023-09-26,2023-10-04,22382.34,24172.35,4,1790.01
5412,45,AMD,2023-09-28,2023-10-01,28781.32,31496.42,52,2715.1
5413,45,NVDA,2023-10-01,2023-10-03,19433.38,17680.31,59,-1753.07
5414,45,NFLX,2023-10-06,2023-10-09,47616.39,48658.17,62,1041.77
5415,45,AMZN,2023-10-08,2023-10-14,22700.61,24334.58,96,1633.96
5416,45,NFLX,2023-10-10,2023-10-19,23746.61,26561.55,35,2814.94
5417,45,INTC,2023-10-15,2023-10-18,18234.89,18992.87,20,757.98
5418,45,INTC,2023-10-18,2023-10-19,28016.74,28668.53,19,651.79
5419,45,NFLX,2023-10-20,2023-10-22,16017.09,16560.81,100,543.72
5420,45,GOOGL,2023-10-24,2023-10-31,22287.35,20229.95,71,-2057.4
5421,45,AMD,2023-10-29,2023-10-31,29248.24,31654.3,7,2406.05
5422,45,MSFT,2023-11-01,2023-11-04,31804.4,31328.09,57,-476.31
5423,45,NFLX,2023-11-06,2023-11-14,32945.48,30579.57,9,-2365.91
5424,45,GOOGL,2023-11-07,2023-11-11,24997.31,25058.44,57,61.13
5425,45,NVDA,2023-11-08,2023-11-18,28742.59,30089.36,75,1346.77
5426,45,NVDA,2023-11-13,2023-11-14,38304.09,40130.1,24,1826.01
5427,45,INTC,2023-11-15,2023-11-18,31272.58,29497.15,73,-1775.43
5428,45,NVDA,2023-11-19,2023-11-23,30737.05,34624.22,53,3887.17
5429,45,AMZN,2023-11-24,2023-11-26,19600.97,19924.75,55,323.78
5430,45,META,2023-11-29,2023-12-09,16763.77,15715.97,82,-1047.8
5431,45,NVDA,2023-11-29,2023-12-03,50669.3,48521.57,71,-2147.73
5432,45,AMZN,2023-12-03,2023-12-07,66461.89,65208.05,42,-1253.84
5433,45,GOOGL,2023-12-04,2023-12-08,36480.47,37243.93,70,763.45
5434,45,META,2023-12-08,2023-12-14,24785.25,23746.11,40,-1039.14
5435,45,NFLX,2023-12-12,2023-12-19,11617.39,13048.02,63,1430.64
5436,45,TSLA,2023-12-12,2023-12-20,16691.84,17669.39,21,977.55
5437,45,INTC,2023-12-13,2023-12-18,16546.06,17054.76,3,508.71
5438,45,INTC,2023-12-14,2023-12-20,23004.18,26215.83,33,3211.65
5439,45,MSFT,2023-12-16,2023-12-24,10126.85,9061.57,92,-1065.28
5440,45,INTC,2023-12-20,2023-12-23,24723.51,26405.27,78,1681.76
5441,45,INTC,2023-12-23,2023-12-31,16720.33,17732.06,24,1011.73
5442,45,NVDA,2023-12-23,2023-12-26,10106.04,10061.87,9,-44.17
5443,45,INTC,2023-12-26,2023-12-27,20859.72,21160.03,32,300.31
5444,45,MSFT,2023-12-28,2024-01-05,19007.26,16167.28,64,-2839.98
5445,45,AMZN,2024-01-01,2024-01-05,32052.8,30078.91,91,-1973.89
5446,45,AMD,2024-01-04,2024-01-07,27888.84,25310.11,72,-2578.73
5447,45,AAPL,2024-01-08,2024-01-12,30757.08,28453.91,20,-2303.17
5448,45,TSLA,2024-01-09,2024-01-11,56690.21,55076.91,47,-1613.3
5449,45,NVDA,2024-01-10,2024-01-11,37819.83,34879.84,25,-2939.99
5450,45,AMD,2024-01-14,2024-01-15,47355.84,49214.85,34,1859.02
5451,45,NFLX,2024-01-14,2024-01-22,19131.74,21219.45,88,2087.71
5452,45,INTC,2024-01-18,2024-01-27,12658.34,12675.68,65,17.34
5453,45,GOOGL,2024-01-22,2024-01-30,29148.2,29128.17,88,-20.03
5454,45,AMZN,2024-01-24,2024-01-30,17115.28,17827.71,66,712.43
5455,45,AMD,2024-01-29,2024-02-01,9370.3,8901.5,82,-468.8
5456,45,AAPL,2024-01-30,2024-02-06,25013.73,25572.06,97,558.33
5457,45,META,2024-01-30,2024-02-03,29537.65,30184.19,36,646.54
5458,45,MSFT,2024-01-30,2024-02-03,9275.6,9130.73,83,-144.87
5459,46,NVDA,2023-01-01,2023-01-05,7873.83,8159.91,45,286.08
5460,46,MSFT,2023-01-01,2023-01-03,10480.31,10013.33,74,-466.99
5461,46,INTC,2023-01-03,2023-01-04,14594.93,14425.1,83,-169.83
5462,46,AMZN,2023-01-03,2023-01-05,12024.18,13215.92,76,1191.74
5463,46,GOOGL,2023-01-05,2023-01-06,17893.59,17252.84,39,-640.74
5464,46,AMD,2023-01-05,2023-01-09,15493.66,15765.68,84,272.02
5465,46,GOOGL,2023-01-06,2023-01-08,21641.69,21932.89,79,291.2
5466,46,NFLX,2023-01-06,2023-01-07,8945.04,8146.43,54,-798.61
5467,46,INTC,2023-01-08,2023-01-09,18557.44,18773.06,88,215.62
5468,46,MSFT,2023-01-08,2023-01-12,6449.62,7294.03,78,844.42
5469,46,NVDA,2023-01-08,2023-01-10,16141.48,16350.27,7,208.78
5470,46,NVDA,2023-01-09,2023-01-11,15084.45,15186.62,27,102.18
5471,46,NFLX,2023-01-09,2023-01-10,19133.57,21110.76,90,1977.18
5472,46,NVDA,2023-01-11,2023-01-15,10302.5,8964.84,97,-1337.65
5473,46,MSFT,2023-01-12,2023-01-13,10859.5,10960.51,78,101.01
5474,46,TSLA,2023-01-12,2023-01-13,11253.16,11619.18,49,366.03
5475,46,AAPL,2023-01-12,2023-01-13,9580.57,9180.03,24,-400.55
5476,46,AAPL,2023-01-12,2023-01-13,11246.53,11061.98,93,-184.55
5477,46,AMZN,2023-01-14,2023-01-18,15461.01,14774.77,93,-686.23
5478,46,GOOGL,2023-01-14,2023-01-19,10621.99,10485.58,32,-136.41
5479,46,GOOGL,2023-01-15,2023-01-20,8705.26,7754.52,94,-950.73
5480,46,GOOGL,2023-01-17,2023-01-18,6203.39,5900.07,74,-303.33
5481,46,GOOGL,2023-01-18,2023-01-22,20115.3,19696.02,44,-419.28
5482,46,NVDA,2023-01-19,2023-01-24,19027.83,21033.75,85,2005.92
5483,46,META,2023-01-19,2023-01-23,12422.17,11308.29,86,-1113.88
5484,46,META,2023-01-21,2023-01-26,17722.3,18765.35,20,1043.06
5485,46,META,2023-01-21,2023-01-23,12516.75,12062.57,12,-454.18
5486,46,TSLA,2023-01-21,2023-01-22,6383.99,6037.33,88,-346.66
5487,46,AAPL,2023-01-23,2023-01-28,10430.69,12035.44,44,1604.75
5488,46,NVDA,2023-01-23,2023-01-28,18338.5,18713.11,42,374.61
5489,46,TSLA,2023-01-25,2023-01-27,21463.55,20003.68,37,-1459.87
5490,46,GOOGL,2023-01-27,2023-01-29,16550.14,17212.3,76,662.16
5491,46,TSLA,2023-01-27,2023-01-30,24202.48,25144.24,93,941.76
5492,46,AAPL,2023-01-28,2023-01-29,5448.94,5211.97,95,-236.96
5493,46,INTC,2023-01-30,2023-02-01,17340.88,18072.3,86,731.43
5494,46,INTC,2023-02-01,2023-02-06,19691.4,19577.72,17,-113.67
5495,46,MSFT,2023-02-02,2023-02-06,19222.26,21090.53,100,1868.27
5496,46,NVDA,2023-02-02,2023-02-04,13160.59,12653.21,16,-507.38
5497,46,AMZN,2023-02-03,2023-02-06,11116.27,11343.29,55,227.01
5498,46,AMZN,2023-02-03,2023-02-08,7659.23,7457.32,70,-201.9
5499,46,NVDA,2023-02-04,2023-02-08,5970.09,5228.11,98,-741.98
5500,46,MSFT,2023-02-05,2023-02-07,10309.17,11169.63,34,860.45
5501,46,NFLX,2023-02-05,2023-02-07,20055.31,20525.44,19,470.13
5502,46,AMZN,2023-02-05,2023-02-06,16214.86,16632.33,16,417.47
5503,46,GOOGL,2023-02-06,2023-02-11,17597.72,17177.9,62,-419.82
5504,46,AAPL,2023-02-06,2023-02-11,16989.15,17104.32,36,115.17
5505,46,AAPL,2023-02-07,2023-02-09,6180.01,6153.98,80,-26.03
5506,46,MSFT,2023-02-09,2023-02-13,8595.43,8658.82,93,63.39
5507,46,AAPL,2023-02-11,2023-02-15,17504.1,17398.79,76,-105.32
5508,46,NVDA,2023-02-12,2023-02-16,17319.59,19113.05,17,1793.47
5509,46,MSFT,2023-02-12,2023-02-15,7893.21,7860.33,84,-32.88
5510,46,NVDA,2023-02-14,2023-02-17,10001.69,10521.74,34,520.05
5511,46,META,2023-02-15,2023-02-16,12440.29,12887.41,90,447.12
5512,46,MSFT,2023-02-15,2023-02-16,16510.19,16344.94,8,-165.25
5513,46,TSLA,2023-02-15,2023-02-16,16177.2,17318.73,47,1141.53
5514,46,NFLX,2023-02-17,2023-02-21,20876.56,20138.51,99,-738.06
5515,46,INTC,2023-02-19,2023-02-22,13970.84,14900.39,40,929.55
5516,46,INTC,2023-02-20,2023-02-21,22986.24,24242.8,57,1256.56
5517,46,TSLA,2023-02-21,2023-02-24,4693.84,5176.0,37,482.16
5518,46,NFLX,2023-02-22,2023-02-24,22493.36,21670.23,33,-823.13
5519,46,NFLX,2023-02-22,2023-02-23,12125.04,12213.06,33,88.03
5520,46,AAPL,2023-02-22,2023-02-26,16556.83,17024.14,15,467.31
5521,46,MSFT,2023-02-22,2023-02-27,9658.3,9409.23,99,-249.07
5522,46,GOOGL,2023-02-22,2023-02-27,4933.14,4979.86,5,46.72
5523,46,AMD,2023-02-22,2023-02-23,13949.58,14124.09,53,174.51
5524,46,TSLA,2023-02-24,2023-02-26,12579.65,13720.62,58,1140.97
5525,46,NVDA,2023-02-24,2023-02-27,15261.57,14637.69,63,-623.89
5526,46,AMD,2023-02-24,2023-02-28,6406.12,6485.16,6,79.03
5527,47,MSFT,2023-01-01,2023-01-09,12825.5,13512.23,58,686.73
5528,47,MSFT,2023-01-09,2023-01-18,9577.42,9845.19,93,267.76
5529,47,MSFT,2023-01-12,2023-01-27,10295.89,10991.43,60,695.54
5530,47,NFLX,2023-01-15,2023-01-26,15744.96,14843.75,53,-901.21
5531,47,NFLX,2023-01-18,2023-01-26,16963.85,18651.27,7,1687.41
5532,47,MSFT,2023-01-24,2023-02-20,14270.04,14110.47,43,-159.58
5533,47,AMD,2023-01-30,2023-02-05,11977.42,12141.9,47,164.49
5534,47,GOOGL,2023-02-06,2023-02-19,17403.88,17734.0,39,330.12
5535,47,MSFT,2023-02-16,2023-03-18,14369.59,15042.32,23,672.74
5536,47,AAPL,2023-02-25,2023-03-24,19717.64,19355.91,4,-361.73
5537,47,AMZN,2023-03-03,2023-03-26,7448.18,7518.71,24,70.53
5538,47,TSLA,2023-03-12,2023-04-03,16836.12,16232.41,58,-603.71
5539,47,META,2023-03-20,2023-04-16,13631.55,12650.68,77,-980.87
5540,47,MSFT,2023-03-29,2023-04-18,9312.53,8827.41,27,-485.11
5541,47,GOOGL,2023-04-01,2023-04-23,13071.09,13871.02,43,799.93
5542,47,TSLA,2023-04-04,2023-04-30,15987.05,15793.07,78,-193.98
5543,47,TSLA,2023-04-10,2023-04-20,12888.17,12138.68,33,-749.49
5544,47,MSFT,2023-04-20,2023-05-07,9785.42,10919.47,20,1134.05
5545,47,GOOGL,2023-04-29,2023-05-15,16723.27,17795.35,68,1072.08
5546,47,AAPL,2023-05-03,2023-05-12,17912.38,18006.18,3,93.79
5547,47,TSLA,2023-05-13,2023-05-19,14314.75,16200.12,52,1885.37
5548,47,AMZN,2023-05-20,2023-06-07,9627.67,10038.79,40,411.12
5549,47,MSFT,2023-05-24,2023-06-18,9260.49,9489.89,97,229.4
5550,47,NFLX,2023-05-27,2023-06-26,15868.05,16631.4,7,763.35
5551,47,NFLX,2023-05-31,2023-06-23,10772.55,12163.67,86,1391.12
5552,47,AAPL,2023-06-10,2023-06-18,12403.47,13336.13,5,932.66
5553,47,GOOGL,2023-06-17,2023-07-15,19348.81,19335.4,75,-13.41
5554,47,INTC,2023-06-24,2023-07-16,12782.77,12465.77,92,-317.0
5555,47,AAPL,2023-06-28,2023-07-27,16393.73,16923.45,74,529.72
5556,47,MSFT,2023-07-05,2023-07-20,14302.96,15018.68,86,715.72
5557,47,META,2023-07-11,2023-07-26,16594.09,17020.76,6,426.67
5558,47,META,2023-07-16,2023-08-09,17903.11,18581.71,76,678.6
5559,47,INTC,2023-07-19,2023-08-13,11855.98,12062.44,51,206.46
5560,47,GOOGL,2023-07-29,2023-08-19,11350.48,12123.37,82,772.89
5561,47,NFLX,2023-08-08,2023-09-02,10337.38,10259.65,26,-77.73
5562,47,MSFT,2023-08-12,2023-09-04,11280.71,10864.53,88,-416.19
5563,47,AMD,2023-08-22,2023-09-09,10682.86,11450.63,78,767.78
5564,47,TSLA,2023-08-31,2023-09-28,18242.02,19415.92,14,1173.91
5565,47,GOOGL,2023-09-07,2023-09-24,12144.87,12964.37,20,819.5
5566,47,NFLX,2023-09-11,2023-10-01,10335.57,11069.3,7,733.72
5567,47,GOOGL,2023-09-18,2023-10-08,10064.23,10209.45,32,145.22
5568,47,NVDA,2023-09-25,2023-10-05,15880.18,16615.57,56,735.39
5569,47,INTC,2023-10-03,2023-10-14,11789.99,12622.21,75,832.22
5570,47,MSFT,2023-10-10,2023-10-18,11373.71,11312.52,2,-61.19
5571,47,TSLA,2023-10-20,2023-11-16,14298.7,14226.99,22,-71.71
5572,47,GOOGL,2023-10-27,2023-11-22,11313.3,11898.84,4,585.54
5573,47,NFLX,2023-11-01,2023-11-20,11635.08,12855.11,66,1220.03
5574,47,MSFT,2023-11-04,2023-11-26,18625.27,17602.14,14,-1023.13
5575,47,AAPL,2023-11-09,2023-11-27,13598.12,14963.79,21,1365.66
5576,47,AMD,2023-11-12,2023-12-07,9220.89,9323.56,13,102.67
5577,47,AMZN,2023-11-19,2023-12-19,8533.85,9022.66,31,488.81
5578,47,MSFT,2023-11-23,2023-12-19,16832.41,17148.46,19,316.05
5579,47,AMD,2023-12-03,2023-12-10,19521.88,18734.43,3,-787.45
5580,47,AMD,2023-12-13,2024-01-03,14483.15,13866.61,85,-616.54
5581,47,TSLA,2023-12-20,2023-12-25,13227.25,12555.7,70,-671.55
5582,47,NVDA,2023-12-24,2024-01-06,14080.58,15721.5,69,1640.92
5583,47,AMZN,2023-12-31,2024-01-10,15163.59,15430.34,58,266.75
5584,47,NFLX,2024-01-04,2024-01-25,11303.21,12128.44,74,825.23
5585,47,AAPL,2024-01-10,2024-01-31,11868.06,12152.19,57,284.13
5586,47,AAPL,2024-01-18,2024-02-09,16086.43,16814.99,8,728.56
5587,47,NFLX,2024-01-23,2024-02-05,11208.1,11828.62,54,620.51
5588,47,MSFT,2024-01-26,2024-02-10,14185.01,15055.65,86,870.64
5589,47,INTC,2024-02-05,2024-02-15,15591.36,16767.06,49,1175.7
5590,47,TSLA,2024-02-11,2024-02-18,15446.04,16807.21,77,1361.17
5591,47,AMD,2024-02-18,2024-02-25,14943.61,14849.56,21,-94.05
5592,47,INTC,2024-02-22,2024-03-13,9157.83,9537.74,22,379.91
5593,47,AMD,2024-02-29,2024-03-26,9574.56,9957.47,72,382.9
5594,47,TSLA,2024-03-09,2024-03-18,17205.56,18973.75,93,1768.19
5595,47,AAPL,2024-03-19,2024-04-11,12312.63,12830.57,86,517.93
5596,47,AMZN,2024-03-29,2024-04-11,11758.3,11437.95,76,-320.34
5597,47,MSFT,2024-04-01,2024-04-13,14065.53,14786.94,34,721.41
5598,47,AMZN,2024-04-05,2024-05-05,9319.07,9408.6,15,89.53
5599,47,AMD,2024-04-14,2024-05-02,16273.38,16457.73,64,184.35
5600,47,NFLX,2024-04-17,2024-05-12,17413.87,17831.01,23,417.14
5601,47,TSLA,2024-04-23,2024-05-07,16195.73,16271.15,43,75.42
5602,47,NFLX,2024-04-29,2024-05-15,14344.51,13921.93,100,-422.58
5603,47,META,2024-05-03,2024-05-26,9750.1,10164.01,24,413.91
5604,47,TSLA,2024-05-12,2024-06-06,11194.23,10898.62,78,-295.6
5605,47,TSLA,2024-05-15,2024-06-11,12177.92,12495.24,79,317.32
5606,47,META,2024-05-22,2024-06-08,16453.81,15966.45,93,-487.36
5607,47,META,2024-05-28,2024-06-21,12556.31,12755.46,4,199.15
5608,47,MSFT,2024-06-06,2024-06-25,12415.66,14490.46,20,2074.8
5609,47,AMD,2024-06-13,2024-07-02,16865.65,18059.99,20,1194.34
5610,47,NVDA,2024-06-16,2024-07-01,16951.01,17496.61,50,545.6
5611,47,GOOGL,2024-06-20,2024-06-30,12288.59,11669.35,75,-619.24
5612,47,AMD,2024-06-28,2024-07-23,14814.33,15105.52,36,291.19
5613,47,AMD,2024-07-07,2024-07-29,11962.37,11411.24,1,-551.14
5614,47,AMD,2024-07-12,2024-08-04,8870.55,9150.61,35,280.06
5615,47,AAPL,2024-07-18,2024-08-04,17346.27,18792.95,79,1446.68
5616,47,TSLA,2024-07-24,2024-08-11,15772.41,15900.87,34,128.47
5617,47,AMD,2024-07-29,2024-08-18,11028.2,12080.09,97,1051.89
5618,47,AAPL,2024-08-03,2024-08-22,14529.84,15524.07,55,994.23
5619,47,META,2024-08-07,2024-08-31,11248.56,11841.14,12,592.58
5620,47,INTC,2024-08-11,2024-08-18,13313.46,14154.92,15,841.46
5621,47,INTC,2024-08-17,2024-09-15,17874.55,18041.18,46,166.62
5622,47,TSLA,2024-08-23,2024-09-17,17153.6,17468.39,27,314.79
5623,47,NFLX,2024-08-28,2024-09-05,15554.69,16672.58,28,1117.89
5624,47,AMZN,2024-09-03,2024-10-01,14333.21,15323.46,1,990.25
5625,47,META,2024-09-12,2024-09-22,12175.47,12709.83,6,534.36
5626,47,AMZN,2024-09-18,2024-10-03,19060.44,17664.75,52,-1395.69
5627,47,AMZN,2024-09-22,2024-10-21,15417.88,15606.19,22,188.3
5628,47,NVDA,2024-09-25,2024-10-08,12805.91,12963.02,64,157.11
5629,47,MSFT,2024-10-02,2024-10-15,9895.28,9356.24,79,-539.03
5630,47,AAPL,2024-10-06,2024-10-24,13800.08,15585.46,84,1785.38
5631,47,AAPL,2024-10-14,2024-10-25,11424.64,12521.42,36,1096.78
5632,47,MSFT,2024-10-21,2024-11-20,17812.95,17377.45,52,-435.5
5633,47,MSFT,2024-10-30,2024-11-19,10828.36,10145.05,96,-683.31
5634,47,META,2024-11-09,2024-12-08,17946.64,18780.66,90,834.02
5635,47,AMD,2024-11-14,2024-12-08,11947.13,11789.42,70,-157.72
5636,47,NFLX,2024-11-17,2024-12-15,13306.75,12514.91,52,-791.84
5637,47,META,2024-11-20,2024-12-12,14597.35,14687.61,13,90.26
5638,47,TSLA,2024-11-25,2024-12-02,13075.43,13373.45,35,298.02
5639,47,AMZN,2024-12-05,2024-12-26,11304.81,11678.21,29,373.4
5640,47,TSLA,2024-12-09,2025-01-02,13413.69,14588.9,51,1175.21
5641,47,AMD,2024-12-14,2024-12-27,15357.27,16059.69,79,702.42
5642,47,INTC,2024-12-23,2025-01-16,12553.88,12678.19,90,124.31
5643,47,AMD,2024-12-29,2025-01-15,14479.67,15416.9,40,937.23
5644,47,MSFT,2025-01-08,2025-01-25,10105.97,10510.04,89,404.07
5645,47,META,2025-01-15,2025-01-30,12966.27,13342.32,76,376.05
5646,47,MSFT,2025-01-23,2025-02-07,10392.8,9387.76,15,-1005.04
5647,47,INTC,2025-01-26,2025-02-19,17310.7,16928.94,93,-381.76
5648,47,NFLX,2025-01-31,2025-02-26,15504.01,14952.6,8,-551.42
5649,47,TSLA,2025-02-05,2025-02-21,8800.04,8903.44,90,103.4
5650,47,MSFT,2025-02-11,2025-03-10,17847.54,18833.51,45,985.96
5651,47,TSLA,2025-02-14,2025-02-21,10301.96,10826.78,11,524.82
5652,47,INTC,2025-02-24,2025-03-22,9706.17,10270.59,30,564.42
5653,47,TSLA,2025-02-27,2025-03-21,9697.18,9760.67,27,63.48
5654,47,NVDA,2025-03-08,2025-03-23,15136.2,16507.48,53,1371.28
5655,47,AMZN,2025-03-14,2025-03-22,10144.88,12187.01,42,2042.13
5656,47,NFLX,2025-03-21,2025-04-14,10617.87,10543.68,49,-74.19
5657,47,INTC,2025-03-24,2025-03-29,15453.99,16241.38,4,787.39
5658,47,META,2025-03-27,2025-04-21,19452.94,19240.43,18,-212.51
5659,47,AAPL,2025-04-03,2025-04-24,14131.48,14696.7,23,565.22
5660,47,META,2025-04-10,2025-04-24,8397.9,8506.3,49,108.4
5661,47,NFLX,2025-04-19,2025-05-19,15699.19,16484.38,56,785.18
5662,47,TSLA,2025-04-28,2025-05-16,13182.22,13277.51,42,95.29
5663,47,META,2025-05-01,2025-05-14,16728.91,17626.89,2,897.98
5664,47,NFLX,2025-05-06,2025-05-21,10285.5,9660.54,47,-624.96
5665,47,AMD,2025-05-15,2025-06-13,16599.36,17134.97,44,535.61
5666,47,AMZN,2025-05-25,2025-05-30,16472.51,17136.95,40,664.45
5667,47,INTC,2025-06-04,2025-06-16,14808.25,15746.61,65,938.35
5668,47,GOOGL,2025-06-10,2025-06-15,11799.57,11550.23,17,-249.34
5669,47,TSLA,2025-06-19,2025-07-19,8206.7,8459.55,34,252.85
5670,47,NVDA,2025-06-27,2025-07-14,13644.2,13509.81,82,-134.39
5671,47,META,2025-07-02,2025-07-31,15114.19,17316.54,44,2202.35
5672,47,AMZN,2025-07-11,2025-07-17,12319.12,11786.39,51,-532.72
5673,47,AAPL,2025-07-15,2025-08-08,9027.55,9802.32,30,774.76
5674,47,NVDA,2025-07-23,2025-07-28,16619.06,17538.28,21,919.23
5675,47,META,2025-08-01,2025-08-09,8666.8,8882.11,20,215.31
5676,47,NFLX,2025-08-06,2025-08-16,10463.18,10906.82,55,443.65
5677,47,TSLA,2025-08-16,2025-09-12,11596.38,10827.68,40,-768.7
5678,47,MSFT,2025-08-26,2025-09-04,12114.82,11807.51,79,-307.31
5679,47,MSFT,2025-09-03,2025-09-20,9675.01,10383.74,14,708.73
5680,47,MSFT,2025-09-06,2025-09-16,10058.52,10893.74,91,835.22
5681,47,META,2025-09-13,2025-09-20,14096.41,14607.42,65,511.01
5682,47,AAPL,2025-09-21,2025-10-13,10580.09,10494.16,8,-85.93
5683,47,NFLX,2025-09-30,2025-10-29,10512.58,10034.12,14,-478.46
5684,47,NFLX,2025-10-03,2025-10-26,16542.72,16532.28,62,-10.43
5685,47,MSFT,2025-10-12,2025-11-03,10597.73,10626.28,26,28.56
5686,47,AAPL,2025-10-17,2025-10-27,7948.27,7944.28,57,-3.99
5687,47,NVDA,2025-10-25,2025-11-24,8152.24,8309.48,58,157.24
5688,47,NVDA,2025-11-01,2025-11-28,16664.07,17213.34,34,549.27
5689,47,NVDA,2025-11-10,2025-12-05,14964.57,15969.73,10,1005.16
5690,47,AAPL,2025-11-19,2025-12-17,18852.82,18097.96,22,-754.86
5691,47,NFLX,2025-11-23,2025-12-04,13932.83,14163.76,30,230.93
5692,47,AMZN,2025-11-30,2025-12-15,15215.4,15700.66,56,485.26
5693,47,AMD,2025-12-06,2026-01-02,11471.68,11612.38,97,140.7
5694,47,AMZN,2025-12-15,2025-12-21,16025.46,17475.4,71,1449.94
5695,47,META,2025-12-25,2026-01-19,19703.1,18972.9,48,-730.2
5696,47,NVDA,2025-12-30,2026-01-20,12493.09,13488.4,40,995.3
5697,47,AMZN,2026-01-04,2026-01-12,8139.51,8769.71,65,630.2
5698,47,META,2026-01-10,2026-01-23,19306.6,21427.73,97,2121.13
5699,48,META,2023-01-01,2023-01-27,11427.16,11528.06,33,100.9
5700,48,NFLX,2023-01-10,2023-02-04,14475.0,13665.19,37,-809.81
5701,48,MSFT,2023-01-18,2023-02-02,15032.32,14153.02,26,-879.3
5702,48,NVDA,2023-01-23,2023-01-31,8287.61,8495.86,25,208.24
5703,48,AMD,2023-01-28,2023-02-24,11292.27,11056.89,37,-235.38
5704,48,INTC,2023-02-07,2023-03-03,7920.14,7952.7,88,32.57
